I,Q,I_dpd,Q_dpd
0.041890785795613,-0.0390321800489054,0.019920392,-0.050202034
-0.0539485120762035,0.0904059675867477,-0.05553989,0.07450592
-0.105366577852538,0.251557076716245,-0.09139565,0.21968746
-0.0904065957493185,0.410006981305545,-0.07821011,0.35385785
-0.0055342516867606,0.531146547603356,-0.01528357,0.45717835
0.131226238636444,0.589556199016518,0.092875734,0.51425743
0.283949214332708,0.575269580630567,0.22513217,0.5135267
0.408462532508509,0.49518844357305,0.3446246,0.4506275
0.46517940548378,0.369586502016803,0.41138214,0.33180326
0.431137391111698,0.225247184313575,0.3957243,0.17870252
0.307410117633896,0.0877707452414381,0.29026544,0.03147835
0.119456016222738,-0.0243649142708228,0.1160319,-0.07118778
-0.0898159965099829,-0.10227587970819,-0.08119516,-0.11983021
-0.272175921346254,-0.145395976004368,-0.24451938,-0.13914625
-0.387668216965519,-0.157614149251215,-0.34091842,-0.14266749
-0.415508671070562,-0.142892494669098,-0.36338863,-0.12122267
-0.359022920686917,-0.102470102463898,-0.31612632,-0.06755529
-0.243302844166487,-0.0349344856270736,-0.21511373,0.008167742
-0.106575242198693,0.0609035233858939,-0.08725726,0.09400525
0.0117873748407573,0.1817209639762,0.027660338,0.18902718
0.0827543491168546,0.316135471817203,0.09301751,0.2948927
0.0951129364227901,0.443934089916133,0.095244505,0.39852327
0.0568919839967785,0.53911976200662,0.04635777,0.47412956
-0.0092487216091541,0.576310462439814,-0.019923285,0.49572152
-0.0747054597604455,0.538578375736304,-0.066849284,0.4510314
-0.114557047484869,0.424001520146004,-0.07727391,0.3463565
-0.114933639643174,0.248372519018322,-0.06013968,0.19680095
-0.0759491060582482,0.0426627650242916,-0.030813027,0.022165148
-0.009705502011686,-0.154402180894369,0.006032098,-0.14930345
0.0653890232403327,-0.306557985608654,0.059660733,-0.2785281
0.131579451342956,-0.389822227225115,0.11406781,-0.3432229
0.177369394092983,-0.39872461789478,0.14748506,-0.3450106
0.1998927064817,-0.346862310328375,0.15392788,-0.29918694
0.203565938486704,-0.261567794419604,0.14441161,-0.22866866
0.196024307548581,-0.174464911297176,0.1319349,-0.15812817
0.183358709032812,-0.111091791622081,0.12143514,-0.10764296
0.166841011606039,-0.0830833455853296,0.11044162,-0.08633024
0.142606111936904,-0.0855068549585781,0.09281965,-0.08925016
0.104448495018304,-0.100139712577721,0.06225544,-0.09999475
0.0485101962970904,-0.103401091991118,0.0160594,-0.09773548
-0.0222645355430283,-0.0760328650147816,-0.041444667,-0.065746695
-0.0960857971024468,-0.0110412932676814,-0.09889945,0.00057646923
-0.154020982442328,0.082935738490915,-0.14046717,0.088952765
-0.175337018317397,0.18401817269327,-0.1503267,0.1770387
-0.144868167689205,0.264353184200716,-0.11692987,0.24251407
-0.0598033771399128,0.299659368526103,-0.03616008,0.26669377
0.0667835948143393,0.277656355154577,0.08030807,0.23809855
0.207407037479103,0.202421100652439,0.20410177,0.16135085
0.326744325397828,0.0931893203384512,0.30311203,0.059543535
0.391609286682458,-0.0218986942272787,0.35270128,-0.041070446
0.381298576262632,-0.114842328439962,0.33610138,-0.12318537
0.294936194195427,-0.16642858216051,0.24988352,-0.17325583
0.153228203512606,-0.171537196563746,0.11423995,-0.17864674
-0.0062641363728588,-0.139445305814046,-0.031777427,-0.13949269
-0.13916677932857,-0.0893189311886327,-0.14730182,-0.07834324
-0.206748610563037,-0.0427918035817148,-0.199919,-0.02545927
-0.187058697929072,-0.0164865145332559,-0.17540985,0.0049993033
-0.0813755532100167,-0.0171947882621722,-0.077531956,0.005549401
0.0859605364474495,-0.0412825852547144,0.07049847,-0.025315376
0.274215599127066,-0.0781814645225992,0.2354162,-0.06634999
0.437334965285835,-0.116233368478502,0.37847924,-0.09261654
0.536053287071549,-0.148286148197223,0.46657997,-0.106194474
0.547501536212805,-0.174623489273034,0.47521734,-0.12848814
0.46971754402632,-0.201977411756802,0.39769506,-0.17350775
0.320178689001102,-0.239054396111028,0.2522535,-0.23099807
0.129357807520296,-0.290539599535642,0.07234858,-0.28293163
-0.0682700267172529,-0.352306950491269,-0.102950305,-0.32659143
-0.242814035381621,-0.410223798301114,-0.2416029,-0.36993366
-0.374675911868957,-0.443588549557308,-0.3364548,-0.40429246
-0.456164489046575,-0.432369819419537,-0.39524096,-0.3992457
-0.489336611539128,-0.365741066303716,-0.42490157,-0.3295622
-0.481635219564788,-0.248597400776651,-0.42573476,-0.20052142
-0.441437267672829,-0.103171774852166,-0.3939377,-0.046489455
-0.375313488237374,0.0355478078298387,-0.33001864,0.0895931
-0.287820086792741,0.129685816367101,-0.24174824,0.17323694
-0.183413918366567,0.150666077236639,-0.13862346,0.18380755
-0.0691085723210572,0.0896343103287387,-0.03219623,0.11574346
0.0438453596897418,-0.0376852800073799,0.059620522,-0.014394
0.140541517973899,-0.193838226496625,0.13177513,-0.16378549
0.205529765589325,-0.329807973476586,0.18571635,-0.28218195
0.227540031168909,-0.399585489668166,0.20520476,-0.33919558
0.204026963873241,-0.374567925175889,0.1726552,-0.31945652
0.143561691642015,-0.253053104082907,0.100304134,-0.2191107
0.0647164325332298,-0.06154071991992,0.02900713,-0.053905234
-0.0086882492401236,0.152842584917051,-0.023242056,0.14046586
-0.0547158464970846,0.336564604005771,-0.05530995,0.2995529
-0.0605404923584307,0.446088088174201,-0.060727824,0.38872945
-0.0272271173916759,0.461189267969751,-0.024124395,0.39703912
0.0298148152430793,0.390872880748135,0.045196537,0.33142737
0.0851964419455053,0.269940855138846,0.11021016,0.2188524
0.111574331339214,0.147306987922212,0.13727893,0.104095355
0.0888379600554723,0.0698351008958474,0.11274419,0.03341309
0.0114266112690269,0.0669235587000128,0.040404215,0.03515211
-0.108770882230383,0.140792046565449,-0.06780019,0.10969846
-0.245102137326356,0.265548288059631,-0.19118682,0.22176436
-0.363768313356363,0.395258232369641,-0.31226626,0.32254207
-0.434060338454648,0.478362490083442,-0.39756545,0.37816975
-0.437977450971336,0.473814843208135,-0.4008627,0.37335145
-0.37612410856533,0.363883134299186,-0.31325215,0.30028766
-0.267941411408495,0.15974571598038,-0.18993719,0.14996429
-0.146138112855179,-0.101603075835672,-0.08691051,-0.07133834
-0.0470456283718697,-0.367871804073312,-0.0094814245,-0.3085036
8.38364104465604e-05,-0.585925858998317,0.053037923,-0.49514377
-0.0184899371975325,-0.715682994585818,0.07220828,-0.61118233
-0.0973865899333722,-0.739425227105796,0.009133879,-0.6455347
-0.214297232643091,-0.66419913883623,-0.12770292,-0.590713
-0.337100781968051,-0.517271253949439,-0.2827216,-0.4594413
-0.433514168770066,-0.336711345857137,-0.39885646,-0.28896475
-0.480195259104824,-0.160428297965272,-0.44987142,-0.121219985
-0.468546700342696,-0.0170507721898116,-0.43586856,0.016423453
-0.405669675932064,0.0789775642667546,-0.3689272,0.11172828
-0.310555667760219,0.127378188433961,-0.26976293,0.1613169
-0.207120289930167,0.138053207686631,-0.16407245,0.16966009
-0.116580481787294,0.125208493980206,-0.07443097,0.14925045
-0.0516900498926177,0.101896930572669,-0.0135874795,0.115496516
-0.0145245988917351,0.0766905388729395,0.017522808,0.0800917
0.0018277737990692,0.0530726146049438,0.026992973,0.048396215
0.0086756704986928,0.0309924797571823,0.026584683,0.020969339
0.016161654335094,0.0092883344326774,0.02635549,-0.0034195357
0.028847867173252,-0.0124048918367315,0.030979794,-0.025400428
0.0440083242425233,-0.0331285985943013,0.039121002,-0.044319432
0.0531084169222568,-0.0514818929195035,0.04361945,-0.0591655
0.0457629322230249,-0.0671745631110172,0.03508335,-0.06982127
0.0145851416041836,-0.0821642820169957,0.006581754,-0.077889666
-0.040936520464558,-0.100498406044358,-0.04272975,-0.08688207
-0.113002897862075,-0.126643158782503,-0.105753675,-0.10206626
-0.18708061154191,-0.162896269756674,-0.16891056,-0.12793037
-0.245993699950611,-0.207069047727276,-0.21722291,-0.16388717
-0.275169643729688,-0.251703882034021,-0.23943342,-0.20204037
-0.267303584233697,-0.28558736283379,-0.23149058,-0.229619
-0.224920422822987,-0.297400592266306,-0.19731161,-0.23549822
-0.160019761053232,-0.28037644435804,-0.14668676,-0.21596965
-0.0909251607166518,-0.236215222558281,-0.0924187,-0.17567821
-0.0373109514888645,-0.17653617894564,-0.048553057,-0.12560426
-0.0148830337962229,-0.120864847420446,-0.028295122,-0.0810451
-0.031215975104692,-0.0913549485125618,-0.040553983,-0.05846709
-0.0838322400853825,-0.105697269974477,-0.0860097,-0.071510315
-0.160920097461409,-0.170504934650285,-0.15316615,-0.12738399
-0.244357070143774,-0.27753969148831,-0.2202433,-0.22282529
-0.314147797752734,-0.404374028129021,-0.2647811,-0.34286374
-0.353126120054687,-0.519690486826456,-0.27511016,-0.4595095
-0.350828453173873,-0.591860768816425,-0.25470665,-0.5331961
-0.30574391068786,-0.598261332820987,-0.21683487,-0.53039646
-0.225564357022701,-0.532397658147794,-0.17336059,-0.4472792
-0.125478163326777,-0.406489535760969,-0.12184523,-0.3147969
-0.0248992114850972,-0.248548966813131,-0.05343311,-0.17251062
0.056729562644184,-0.0947168145590775,0.020950515,-0.047979966
0.104267784635437,0.0208581058805607,0.07521283,0.03911389
0.110494925294688,0.0755190060816428,0.09133329,0.07505797
0.0782109044670606,0.0640955068377174,0.07017465,0.056802668
0.020204425323506,-0.0003741341299299,0.021524992,-0.0025909734
-0.0431721854612763,-0.0912885852369982,-0.0391502,-0.07961272
-0.0885740489693366,-0.176919396076627,-0.081786275,-0.15010494
-0.0955517117718375,-0.229927551422585,-0.08865001,-0.19248365
-0.05242339945057,-0.235012542818573,-0.053734932,-0.19422469
0.039444244709794,-0.192452342988109,0.022583678,-0.15802664
0.164355396799413,-0.116683147525697,0.13141727,-0.098027945
0.294788112994252,-0.0306665377011037,0.24748528,-0.028956482
0.397485818802254,0.041926428572962,0.33699644,0.033944916
0.44185688708428,0.0841186562294968,0.37416273,0.07011825
0.408545453612493,0.0903183108020505,0.34578675,0.06468609
0.29572283392357,0.0670130709609996,0.25078505,0.02728464
0.121056935451198,0.0295460023332598,0.10227658,-0.011329062
-0.08159244906147,-0.0036985752131228,-0.073563755,-0.025465662
-0.270204970633057,-0.017632349700262,-0.23686752,-0.02184041
-0.405342493718345,-0.0052344306414792,-0.3480245,-0.0072393506
-0.460627882067246,0.0306796542589767,-0.39137942,0.025548007
-0.429882584097481,0.0790593105993397,-0.36106926,0.07927966
-0.328698657755489,0.124848093821698,-0.26744628,0.13556449
-0.189816899166402,0.154305607014973,-0.13876294,0.16818091
-0.053552046562558,0.15964063022822,-0.0136604905,0.16599482
0.0439382492765275,0.141509039770202,0.07262232,0.13706872
0.0810155735228866,0.108693319270272,0.10233724,0.096761584
0.0563926989932935,0.0751977219611638,0.076926336,0.060419023
-0.0113533219033511,0.0557682907566734,0.013998184,0.04260728
-0.0904112259687659,0.0612575730512946,-0.058773506,0.0516103
-0.146399661731254,0.0952122329846722,-0.1084121,0.086020805
-0.15367995604141,0.152625352225614,-0.11279412,0.13872127
-0.103733795039834,0.221130242967954,-0.06616735,0.19792956
-0.0079732751703412,0.284229153198209,0.019049201,0.24889213
0.105854913632087,0.325634466464511,0.11630013,0.27972543
0.202457385262295,0.333565625183967,0.19616678,0.28261867
0.250120626755285,0.303915867784821,0.2355901,0.25148088
0.230626323270446,0.241525017694233,0.22018658,0.1875463
0.144866109930436,0.15926673362219,0.14656986,0.10732042
0.0125118901354026,0.0751661441506994,0.028163392,0.035789482
-0.133967949563918,0.0082041056585343,-0.107775465,-0.010819569
-0.258881192150411,-0.0262401949425665,-0.22030303,-0.030295454
-0.333370466028496,-0.0202557317814502,-0.2841192,-0.018255167
-0.342868444281703,0.0243615226569774,-0.29071516,0.028662743
-0.289873892710931,0.0961102808805175,-0.2414135,0.10095966
-0.191600757913495,0.176152528924102,-0.14940256,0.17555958
-0.073716024357235,0.24261330906216,-0.03985042,0.22954704
0.0374819322496219,0.275861502130282,0.060456447,0.24936806
0.121836661760808,0.26349263330323,0.1344878,0.22813994
0.16910096143208,0.203707805222889,0.17466964,0.16494621
0.17900206368471,0.106109346915049,0.17878073,0.06935741
0.158285077518657,-0.0104319348229653,0.15012693,-0.038660426
0.11639765620653,-0.122389497615571,0.09957002,-0.13603397
0.0617333230650341,-0.207494165163048,0.04023189,-0.20428114
-0.000165145046175,-0.250330957894121,-0.02175217,-0.23248908
-0.0660730040603176,-0.246025315372209,-0.08496633,-0.21802121
-0.132956189091877,-0.200938573312386,-0.14617962,-0.16686526
-0.195702502690559,-0.130171470690753,-0.19892418,-0.09365621
-0.246206218509503,-0.0526574107587369,-0.23621151,-0.017727459
-0.274653643231369,0.0146028745655714,-0.25191456,0.044844687
-0.272791952060661,0.0613248136733528,-0.24071205,0.086514175
-0.237928592284078,0.0862148302321085,-0.20079733,0.10750607
-0.175852135314631,0.0960464563156324,-0.13778934,0.11296478
-0.101056709665771,0.101941424917655,-0.06535799,0.111334264
-0.0335673954458416,0.114239547330404,-0.002052322,0.11269837
0.0070153889335075,0.137857979875541,0.034817684,0.1246793
0.0084095258853636,0.169891858423547,0.03561719,0.14710754
-0.0289927765988051,0.200420699321602,0.001631286,0.17145216
-0.0905229791947978,0.216316520535328,-0.053705163,0.18527372
-0.150476036988064,0.206708988598106,-0.107162595,0.17816487
-0.179635071621342,0.168068741994348,-0.13253868,0.14697836
-0.154931507090553,0.106899073414074,-0.11062,0.09657717
-0.0681354088489228,0.0388045792119679,-0.03669938,0.036468122
0.0694624450081785,-0.0160138250904176,0.07719177,-0.019611502
0.228286647076629,-0.0394492496591832,0.2103013,-0.047753185
0.367687153650951,-0.0220686707522145,0.3269515,-0.030515607
0.447205053906064,0.0328320834823358,0.3890508,0.023520421
0.438552510504825,0.1093533989668,0.3734267,0.087193064
0.334593665697991,0.18354267303768,0.28001434,0.13718715
0.152447809815554,0.231033419357116,0.12686555,0.16792105
-0.0703760169797495,0.235244280810008,-0.06062566,0.17570567
-0.285740774001099,0.193264331497449,-0.24726257,0.14596702
-0.447637516283048,0.117222762146514,-0.3867455,0.07744658
-0.524134905967298,0.0304419883445242,-0.44685555,-0.0010319576
-0.505037300909125,-0.0404935210169792,-0.4228747,-0.0496423
-0.403174785961327,-0.0750972604977526,-0.3321683,-0.052453525
-0.249266052521655,-0.0664650603229468,-0.20112395,-0.024194788
-0.0822493697871298,-0.0240834134843647,-0.05720183,0.013237313
0.0617622871290112,0.0293012237650077,0.06931655,0.046659045
0.158554680696748,0.0659397012982662,0.15144965,0.064015806
0.2004488055718,0.0637505217350039,0.18350914,0.050405398
0.195634122607499,0.0156498825753375,0.17314664,-0.0014459412
0.163072228010016,-0.0659741926440073,0.13638729,-0.07861471
0.125136763093537,-0.151657344442742,0.094735146,-0.15359515
0.100603143547195,-0.203830594632323,0.06776411,-0.1953814
0.100128144720164,-0.189726567253967,0.06414105,-0.17860994
0.125214767076583,-0.0940052547937869,0.08677846,-0.09255554
0.170310018296359,0.0733262695824521,0.1338886,0.054339528
0.226635442513368,0.276828024911749,0.18607147,0.23477016
0.28595515425611,0.464061229415242,0.22007753,0.40824085
0.342825505944258,0.58041300338821,0.24159953,0.527299
0.394741359060172,0.585923219594963,0.2836811,0.54037786
0.440602706157761,0.468802777502694,0.35404143,0.42384052
0.478650326693655,0.251110711043331,0.4206214,0.206808
0.505176660831782,-0.0156521042959599,0.4561131,-0.044294722
0.514869406735272,-0.264165583567847,0.47157794,-0.2553957
0.502804003674441,-0.430316283234608,0.476712,-0.38103405
0.467240522805427,-0.47198505288257,0.4434588,-0.40910214
0.411879460618331,-0.381858363252484,0.3582453,-0.3402326
0.346319104913693,-0.190227533345815,0.2648259,-0.18869607
0.284120288463148,0.0432666783722081,0.20376608,0.008892359
0.238867327206086,0.246628194721652,0.1712204,0.18936715
0.219520035326233,0.356247557416566,0.15981622,0.2874019
0.226799724868551,0.335246096749162,0.17798872,0.26721558
0.252130017820706,0.184000869731,0.21515638,0.12871628
0.279808140482425,-0.0601996409383993,0.23971266,-0.08836896
0.29191014507535,-0.334144008516489,0.25265646,-0.31686097
0.274371526572163,-0.566942660975454,0.27057907,-0.49624568
0.22214626324221,-0.700055599907499,0.264825,-0.5990139
0.141561491492868,-0.703234509411448,0.1880749,-0.6048628
0.048903381107792,-0.581883869391002,0.04900442,-0.50240993
-0.034423148045743,-0.374019556917077,-0.08054668,-0.31499985
-0.0885926339186334,-0.138126478333859,-0.14135134,-0.0977846
